Data;Nº clientes com acesso:;Nº pedidos pendentes:;Novos pedidos:;Desistências (Total);De Ativados;De Pendentes;Nº clientes ATIVADOS c/ operações;% cl operações / cl acesso:;Nº clientes ATIVADOS c/ operações;% cl operações / cl acesso:;Nº operações:; Volume negócios: ; Margem líquida: 
2016-06-20;331;41;1;39;0;38;81;24.47%;64;19.34%;1;€ 947,536.41;€ 1,420.24
2016-06-21;331;42;1;0;0;0;82;24.77%;65;19.64%;2;€ 96,668.99;€ 104.68
2016-06-22;332;42;1;0;1;0;82;24.70%;65;19.58%;6;€ 1,011,690.51;€ 521.12
2016-06-23;333;41;0;0;1;0;82;24.62%;65;19.52%;4;€ 320,356.85;€ 348.52
2016-06-24;333;41;0;0;0;0;82;24.62%;65;19.52%;10;€ 6,152,999.40;€ 3,414.50
2016-06-25;333;41;0;0;0;0;82;24.62%;65;19.52%;0;€ 0.00;€ 0.00
2016-06-26;333;41;0;0;0;0;82;24.62%;65;19.52%;0;€ 0.00;€ 0.00
2016-06-27;333;41;0;0;0;0;82;24.62%;65;19.52%;7;€ 14,943,172.27;€ 7,287.19
2016-06-28;333;41;0;0;0;0;82;24.62%;65;19.52%;3;€ 102,181.11;€ 52.63
2016-06-29;333;42;1;0;0;0;82;24.62%;65;19.52%;3;€ 359,701.77;€ 225.98
2016-06-30;333;42;0;0;0;0;82;24.62%;65;19.52%;0;€ 0.00;€ 0.00
2016-07-01;333;43;1;0;0;0;82;24.62%;65;19.52%;1;€ 4,462,772.36;€ 2,229.52
2016-07-02;333;43;0;0;0;0;82;24.62%;65;19.52%;0;€ 0.00;€ 0.00
2016-07-03;333;43;0;0;0;0;82;24.62%;65;19.52%;0;€ 0.00;€ 0.00
2016-07-04;333;43;0;0;0;0;82;24.62%;66;19.82%;3;€ 226,957.27;€ 340.27
2016-07-05;334;42;0;0;1;0;82;24.55%;66;19.76%;4;€ 1,118,368.70;€ 444.80
2016-07-06;335;41;0;0;1;0;82;24.48%;66;19.70%;0;€ 0.00;€ 0.00
2016-07-07;335;41;0;0;0;0;83;24.78%;67;20.00%;4;€ 761,578.32;€ 469.98
2016-07-08;336;41;1;0;1;0;84;25.00%;68;20.24%;7;€ 296,827.15;€ 171.95
2016-07-09;336;41;0;0;0;0;84;25.00%;68;20.24%;0;€ 0.00;€ 0.00
2016-07-10;336;41;0;0;0;0;84;25.00%;68;20.24%;0;€ 0.00;€ 0.00
2016-07-11;336;41;0;0;0;0;84;25.00%;68;20.24%;3;€ 390,470.85;€ 149.61
2016-07-12;336;41;0;0;0;0;84;25.00%;68;20.24%;4;€ 186,545.47;€ 142.95
2016-07-13;336;41;0;0;0;0;84;25.00%;68;20.24%;4;€ 1,071,475.96;€ 1,533.07
2016-07-14;336;41;0;0;0;0;84;25.00%;68;20.24%;10;€ 11,854,231.78;€ 6,201.95
2016-07-15;336;41;0;0;0;0;84;25.00%;68;20.24%;9;€ 1,238,806.96;€ 534.82
2016-07-16;336;41;0;0;0;0;84;25.00%;68;20.24%;0;€ 0.00;€ 0.00
2016-07-17;336;41;0;0;0;0;84;25.00%;68;20.24%;0;€ 0.00;€ 0.00
2016-07-18;336;41;0;0;0;0;84;25.00%;68;20.24%;3;€ 388,371.48;€ 181.68
2016-07-19;337;40;0;0;1;0;84;24.93%;68;20.18%;8;€ 9,424,451.17;€ 4,703.56
2016-07-20;337;40;0;0;0;0;84;24.93%;68;20.18%;4;€ 243,910.79;€ 122.22
2016-07-21;336;40;0;1;0;0;84;25.00%;68;20.24%;2;€ 145,698.88;€ 72.75
2016-07-22;335;40;0;1;0;0;84;25.07%;68;20.30%;7;€ 387,108.66;€ 193.28
2016-07-23;335;40;0;0;0;0;84;25.07%;68;20.30%;0;€ 0.00;€ 0.00
2016-07-24;335;40;0;0;0;0;84;25.07%;68;20.30%;0;€ 0.00;€ 0.00
2016-07-25;335;40;0;0;0;0;84;25.07%;68;20.30%;7;€ 406,342.03;€ 198.10
2016-07-26;335;40;0;0;0;0;84;25.07%;68;20.30%;10;€ 750,983.53;€ 746.94
2016-07-27;335;40;0;0;0;0;84;25.07%;68;20.30%;4;€ 178,731.22;€ 89.46
2016-07-28;335;40;0;0;0;0;84;25.07%;68;20.30%;5;€ 327,327.81;€ 138.32
2016-07-29;334;40;0;1;0;0;84;25.15%;68;20.36%;7;€ 6,118,605.34;€ 3,088.83
2016-07-30;334;40;0;0;0;0;84;25.15%;68;20.36%;0;€ 0.00;€ 0.00
2016-07-31;334;40;0;0;0;0;84;25.15%;68;20.36%;0;€ 0.00;€ 0.00
2016-08-01;334;40;0;0;0;0;84;25.15%;68;20.36%;8;€ 1,677,946.06;€ 718.19
2016-08-02;334;40;0;0;0;0;85;25.45%;69;20.66%;9;€ 506,104.82;€ 375.11
2016-08-03;334;40;0;0;0;0;85;25.45%;69;20.66%;25;€ 1,242,353.92;€ 1,123.34
2016-08-04;334;40;0;0;0;0;85;25.45%;69;20.66%;7;€ 502,287.59;€ 296.29
2016-08-05;334;40;0;0;0;0;85;25.45%;69;20.66%;7;€ 465,735.40;€ 426.35
2016-08-06;334;40;0;0;0;0;85;25.45%;69;20.66%;0;€ 0.00;€ 0.00
2016-08-07;334;40;0;0;0;0;85;25.45%;69;20.66%;0;€ 0.00;€ 0.00
2016-08-08;334;40;0;0;0;0;85;25.45%;69;20.66%;8;€ 737,299.93;€ 321.74
2016-08-09;334;40;0;0;0;0;85;25.45%;69;20.66%;6;€ 199,170.56;€ 99.18
2016-08-10;334;40;0;0;0;0;85;25.45%;69;20.66%;13;€ 428,808.88;€ 278.08
2016-08-11;334;40;0;0;0;0;85;25.45%;69;20.66%;11;€ 384,140.49;€ 192.38
2016-08-12;334;40;0;0;0;0;85;25.45%;69;20.66%;12;€ 721,466.37;€ 752.17
2016-08-13;334;40;0;0;0;0;85;25.45%;69;20.66%;0;€ 0.00;€ 0.00
2016-08-14;334;40;0;0;0;0;85;25.45%;69;20.66%;0;€ 0.00;€ 0.00
2016-08-15;334;40;0;0;0;0;85;25.45%;69;20.66%;7;€ 436,129.14;€ 163.82
2016-08-16;334;40;0;0;0;0;85;25.45%;69;20.66%;33;€ 4,994,904.79;€ 2,700.96
2016-08-17;334;40;0;0;0;0;85;25.45%;69;20.66%;17;€ 753,793.65;€ 681.07
2016-08-18;334;40;0;0;0;0;85;25.45%;70;20.96%;20;€ 2,209,597.86;€ 1,543.37
2016-08-19;334;40;0;0;0;0;85;25.45%;70;20.96%;10;€ 676,782.32;€ 384.68
2016-08-20;334;40;0;0;0;0;85;25.45%;70;20.96%;0;€ 0.00;€ 0.00
2016-08-21;334;40;0;0;0;0;85;25.45%;70;20.96%;0;€ 0.00;€ 0.00
2016-08-22;334;40;0;0;0;0;86;25.75%;71;21.26%;19;€ 1,125,141.41;€ 562.53
2016-08-23;334;41;1;0;0;0;86;25.75%;71;21.26%;15;€ 1,177,351.29;€ 557.92
2016-08-24;334;41;0;0;0;0;86;25.75%;71;21.26%;9;€ 730,261.92;€ 409.19
2016-08-25;334;41;0;0;0;0;86;25.75%;71;21.26%;5;€ 1,275,125.66;€ 425.71
2016-08-26;334;41;0;0;0;0;86;25.75%;71;21.26%;7;€ 665,935.34;€ 268.58
2016-08-27;334;41;0;0;0;0;86;25.75%;71;21.26%;0;€ 0.00;€ 0.00
2016-08-28;334;41;0;0;0;0;86;25.75%;71;21.26%;0;€ 0.00;€ 0.00
2016-08-29;334;42;1;0;0;0;86;25.75%;71;21.26%;13;€ 799,380.39;€ 438.70
2016-08-30;335;41;0;0;1;0;86;25.67%;71;21.19%;8;€ 654,532.45;€ 277.75
2016-08-31;335;41;0;0;0;0;86;25.67%;71;21.19%;11;€ 395,031.82;€ 295.69
2016-09-01;335;41;0;0;0;0;86;25.67%;71;21.19%;1;€ 47,527.39;€ 23.73
2016-09-02;335;41;0;0;0;0;86;25.67%;71;21.19%;15;€ 765,488.77;€ 383.42
2016-09-03;335;41;0;0;0;0;86;25.67%;71;21.19%;0;€ 0.00;€ 0.00
2016-09-04;335;41;0;0;0;0;86;25.67%;71;21.19%;0;€ 0.00;€ 0.00
2016-09-05;335;42;1;0;0;0;86;25.67%;71;21.19%;16;€ 595,847.52;€ 299.12
2016-09-06;335;42;0;0;0;0;86;25.67%;71;21.19%;13;€ 392,928.15;€ 233.40
2016-09-07;335;42;0;0;0;0;86;25.67%;71;21.19%;6;€ 3,911,836.66;€ 1,233.59
2016-09-08;335;42;0;0;0;0;86;25.67%;71;21.19%;17;€ 986,043.18;€ 735.46
2016-09-09;335;42;0;0;0;0;86;25.67%;71;21.19%;16;€ 779,072.62;€ 369.82
2016-09-10;335;42;0;0;0;0;86;25.67%;71;21.19%;0;€ 0.00;€ 0.00
2016-09-11;335;42;0;0;0;0;86;25.67%;71;21.19%;0;€ 0.00;€ 0.00
2016-09-12;335;41;0;1;0;1;86;25.67%;71;21.19%;17;€ 761,696.52;€ 711.28
2016-09-13;338;38;0;0;3;0;86;25.44%;71;21.01%;14;€ 1,463,227.48;€ 600.60
2016-09-14;338;39;1;0;0;0;87;25.74%;72;21.30%;5;€ 702,630.64;€ 844.34
2016-09-15;337;39;0;1;0;0;87;25.82%;72;21.36%;8;€ 547,958.39;€ 277.64
2016-09-16;337;39;0;0;0;0;87;25.82%;72;21.36%;12;€ 841,475.91;€ 796.26
2016-09-17;337;40;1;0;0;0;87;25.82%;72;21.36%;0;€ 0.00;€ 0.00
2016-09-18;337;40;0;0;0;0;87;25.82%;72;21.36%;0;€ 0.00;€ 0.00
2016-09-19;337;41;2;1;0;1;87;25.82%;72;21.36%;10;€ 519,789.04;€ 219.15
2016-09-20;337;41;0;0;0;0;87;25.82%;72;21.36%;21;€ 852,079.95;€ 427.04
2016-09-21;336;41;0;1;0;0;87;25.89%;72;21.43%;6;€ 221,222.24;€ 110.81
2016-09-22;336;41;0;0;0;0;87;25.89%;72;21.43%;7;€ 1,041,168.52;€ 546.42
2016-09-23;336;41;0;0;0;0;87;25.89%;72;21.43%;13;€ 2,650,676.71;€ 1,482.11
2016-09-24;336;41;0;0;0;0;87;25.89%;72;21.43%;0;€ 0.00;€ 0.00
2016-09-25;336;41;0;0;0;0;87;25.89%;72;21.43%;0;€ 0.00;€ 0.00
2016-09-26;336;41;0;0;0;0;87;25.89%;72;21.43%;21;€ 1,003,426.33;€ 482.11
2016-09-27;337;40;0;0;1;0;87;25.82%;72;21.36%;15;€ 586,829.96;€ 292.37
2016-09-28;341;36;0;0;4;0;87;25.51%;72;21.11%;5;€ 244,648.72;€ 122.11
2016-09-29;343;35;1;0;2;0;87;25.36%;72;20.99%;4;€ 140,195.50;€ 70.02
2016-09-30;343;36;1;0;0;0;87;25.36%;72;20.99%;10;€ 806,932.68;€ 470.31
2016-10-01;343;36;0;0;0;0;87;25.36%;72;20.99%;0;€ 0.00;€ 0.00
2016-10-02;343;36;0;0;0;0;87;25.36%;72;20.99%;0;€ 0.00;€ 0.00
2016-10-03;344;36;1;0;1;0;87;25.29%;72;20.93%;10;€ 711,233.57;€ 314.92
2016-10-04;344;36;0;0;0;0;87;25.29%;72;20.93%;11;€ 978,414.70;€ 580.01
2016-10-05;344;36;0;0;0;0;87;25.29%;72;20.93%;0;€ 0.00;€ 0.00
2016-10-06;344;36;0;0;0;0;87;25.29%;72;20.93%;12;€ 606,743.23;€ 300.18
2016-10-07;344;37;1;0;0;0;87;25.29%;72;20.93%;3;€ 132,074.33;€ 153.42
2016-10-08;344;37;0;0;0;0;87;25.29%;72;20.93%;0;€ 0.00;€ 0.00
2016-10-09;344;37;0;0;0;0;87;25.29%;72;20.93%;0;€ 0.00;€ 0.00
2016-10-10;344;37;0;0;0;0;87;25.29%;72;20.93%;15;€ 761,223.10;€ 340.26
2016-10-11;344;37;0;0;0;0;87;25.29%;72;20.93%;12;€ 2,240,649.09;€ 754.80
2016-10-12;344;37;0;0;0;0;87;25.29%;72;20.93%;8;€ 1,222,615.96;€ 429.08
2016-10-13;344;38;1;0;0;0;87;25.29%;72;20.93%;7;€ 1,352,616.63;€ 1,880.64
2016-10-14;345;37;0;0;1;0;87;25.22%;72;20.87%;9;€ 326,208.19;€ 162.94
2016-10-15;345;37;0;0;0;0;87;25.22%;72;20.87%;0;€ 0.00;€ 0.00
2016-10-16;345;37;0;0;0;0;87;25.22%;72;20.87%;0;€ 0.00;€ 0.00
2016-10-17;345;37;0;0;0;0;87;25.22%;72;20.87%;12;€ 1,013,438.00;€ 416.55
2016-10-18;345;37;0;0;0;0;87;25.22%;72;20.87%;15;€ 899,633.70;€ 720.40
2016-10-19;345;38;1;0;0;0;88;25.51%;73;21.16%;16;€ 14,975,205.77;€ 1,799.90
2016-10-20;345;39;1;0;0;0;88;25.51%;73;21.16%;9;€ 1,269,762.84;€ 490.53
2016-10-21;345;40;1;0;0;0;90;26.09%;75;21.74%;22;€ 1,959,716.06;€ 1,561.95
2016-10-22;345;40;0;0;0;0;90;26.09%;75;21.74%;0;€ 0.00;€ 0.00
2016-10-23;345;40;0;0;0;0;90;26.09%;75;21.74%;0;€ 0.00;€ 0.00
2016-10-24;345;40;0;0;0;0;90;26.09%;75;21.74%;5;€ 422,882.10;€ 210.48
2016-10-25;345;40;0;0;0;0;90;26.09%;75;21.74%;11;€ 434,083.37;€ 249.21
2016-10-26;345;40;0;0;0;0;90;26.09%;75;21.74%;13;€ 1,148,949.28;€ 560.62
2016-10-27;345;41;1;0;0;0;90;26.09%;75;21.74%;10;€ 1,203,019.46;€ 1,045.61
2016-10-28;345;41;0;0;0;0;90;26.09%;75;21.74%;2;€ 154,729.50;€ 185.61
2016-10-29;345;41;0;0;0;0;90;26.09%;75;21.74%;0;€ 0.00;€ 0.00
2016-10-30;345;41;0;0;0;0;90;26.09%;75;21.74%;0;€ 0.00;€ 0.00
2016-10-31;345;41;0;0;0;0;90;26.09%;75;21.74%;14;€ 869,079.67;€ 436.22
2016-11-01;345;41;0;0;0;0;90;26.09%;75;21.74%;2;€ 210,787.04;€ 210.70
2016-11-02;345;41;0;0;0;0;90;26.09%;75;21.74%;26;€ 4,066,370.22;€ 3,363.39
2016-11-03;346;40;0;0;1;0;90;26.01%;75;21.68%;10;€ 552,583.15;€ 417.81
2016-11-04;350;36;0;0;4;0;91;26.00%;76;21.71%;11;€ 875,689.68;€ 482.09
2016-11-05;350;36;0;0;0;0;91;26.00%;76;21.71%;0;€ 0.00;€ 0.00
2016-11-06;350;36;0;0;0;0;91;26.00%;76;21.71%;0;€ 0.00;€ 0.00
2016-11-07;350;36;0;0;0;0;91;26.00%;76;21.71%;14;€ 16,767,855.49;€ 2,066.39
2016-11-08;350;36;0;0;0;0;92;26.29%;77;22.00%;20;€ 1,816,779.13;€ 2,226.71
2016-11-09;349;36;0;1;0;0;92;26.36%;77;22.06%;9;€ 372,987.49;€ 176.96
2016-11-10;349;37;1;0;0;0;92;26.36%;77;22.06%;12;€ 1,504,964.42;€ 2,139.06
2016-11-11;349;37;0;0;0;0;92;26.36%;77;22.06%;7;€ 672,742.90;€ 563.12
2016-11-12;349;37;0;0;0;0;92;26.36%;77;22.06%;0;€ 0.00;€ 0.00
2016-11-13;349;37;0;0;0;0;92;26.36%;77;22.06%;0;€ 0.00;€ 0.00
2016-11-14;349;37;0;0;0;0;92;26.36%;77;22.06%;12;€ 838,276.01;€ 682.61
2016-11-15;349;38;1;0;0;0;92;26.36%;77;22.06%;6;€ 388,850.81;€ 195.02
2016-11-16;350;37;0;0;1;0;92;26.29%;77;22.00%;6;€ 629,676.42;€ 266.54
2016-11-17;350;37;0;0;0;0;92;26.29%;77;22.00%;10;€ 915,849.30;€ 415.61
2016-11-18;350;38;1;0;0;0;92;26.29%;77;22.00%;8;€ 785,389.01;€ 452.15
2016-11-19;350;38;0;0;0;0;92;26.29%;77;22.00%;0;€ 0.00;€ 0.00
2016-11-20;350;38;0;0;0;0;92;26.29%;77;22.00%;0;€ 0.00;€ 0.00
2016-11-21;350;38;0;0;0;0;93;26.57%;78;22.29%;13;€ 660,306.11;€ 486.75
2016-11-22;350;38;0;0;0;0;93;26.57%;78;22.29%;3;€ 205,012.36;€ 212.50
2016-11-23;350;38;0;0;0;0;93;26.57%;78;22.29%;14;€ 1,884,585.22;€ 343.52
2016-11-24;350;38;0;0;0;0;93;26.57%;78;22.29%;12;€ 690,386.53;€ 382.96
2016-11-25;350;38;0;0;0;0;93;26.57%;78;22.29%;13;€ 920,523.18;€ 450.64
2016-11-26;350;38;0;0;0;0;93;26.57%;78;22.29%;0;€ 0.00;€ 0.00
2016-11-27;350;38;0;0;0;0;93;26.57%;78;22.29%;0;€ 0.00;€ 0.00
2016-11-28;350;38;0;0;0;0;93;26.57%;78;22.29%;10;€ 5,293,074.32;€ 1,686.96
2016-11-29;351;37;0;0;1;0;93;26.50%;78;22.22%;7;€ 503,454.73;€ 390.61
2016-11-30;352;36;0;0;1;0;93;26.42%;78;22.16%;14;€ 1,004,053.81;€ 501.53
2016-12-01;352;36;0;0;0;0;93;26.42%;78;22.16%;0;€ 0.00;€ 0.00
2016-12-02;352;36;0;0;0;0;93;26.42%;78;22.16%;4;€ 28,457.38;€ 15.98
2016-12-03;352;36;0;0;0;0;93;26.42%;78;22.16%;0;€ 0.00;€ 0.00
2016-12-04;352;36;0;0;0;0;93;26.42%;78;22.16%;0;€ 0.00;€ 0.00
2016-12-05;352;36;0;0;0;0;93;26.42%;78;22.16%;2;€ 188,446.08;€ 97.45
2016-12-06;352;36;0;0;0;0;93;26.42%;78;22.16%;10;€ 627,621.46;€ 306.97
2016-12-07;352;36;0;0;0;0;93;26.42%;78;22.16%;10;€ 1,697,466.31;€ 907.87
2016-12-08;352;36;0;0;0;0;93;26.42%;78;22.16%;6;€ 730,044.41;€ 322.46
2016-12-09;352;36;0;0;0;0;93;26.42%;78;22.16%;11;€ 900,753.52;€ 530.70
2016-12-10;352;36;0;0;0;0;93;26.42%;78;22.16%;0;€ 0.00;€ 0.00
2016-12-11;352;36;0;0;0;0;93;26.42%;78;22.16%;0;€ 0.00;€ 0.00
2016-12-12;350;37;1;2;0;0;93;26.57%;78;22.29%;6;€ 354,800.92;€ 177.38
2016-12-13;350;38;1;0;0;0;93;26.57%;78;22.29%;16;€ 1,600,024.01;€ 725.26
2016-12-14;350;39;1;0;0;0;93;26.57%;78;22.29%;9;€ 2,916,489.52;€ 1,453.76
2016-12-15;350;41;2;0;0;0;93;26.57%;78;22.29%;15;€ 724,247.11;€ 420.00
2016-12-16;350;42;1;0;0;0;94;26.86%;79;22.57%;8;€ 573,634.12;€ 614.32
2016-12-17;350;42;0;0;0;0;94;26.86%;79;22.57%;0;€ 0.00;€ 0.00
2016-12-18;350;42;0;0;0;0;94;26.86%;79;22.57%;0;€ 0.00;€ 0.00
2016-12-19;352;40;0;0;2;0;94;26.70%;79;22.44%;3;€ 407,451.30;€ 202.84
2016-12-20;352;40;0;0;0;0;94;26.70%;79;22.44%;9;€ 406,762.38;€ 260.55
2016-12-21;352;40;0;0;0;0;94;26.70%;79;22.44%;3;€ 376,259.70;€ 187.59
2016-12-22;353;40;1;0;1;0;94;26.63%;79;22.38%;14;€ 16,440,645.06;€ 2,222.61
2016-12-23;353;40;0;0;0;0;94;26.63%;79;22.38%;3;€ 309,450.12;€ 154.21
2016-12-24;353;40;0;0;0;0;94;26.63%;79;22.38%;0;€ 0.00;€ 0.00
2016-12-25;353;40;0;0;0;0;94;26.63%;79;22.38%;0;€ 0.00;€ 0.00
2016-12-26;353;40;0;0;0;0;94;26.63%;79;22.38%;3;€ 287,033.14;€ 142.87
2016-12-27;353;41;2;1;1;0;94;26.63%;79;22.38%;4;€ 1,337,085.11;€ 533.57
2016-12-28;353;41;0;0;0;0;94;26.63%;79;22.38%;20;€ 988,548.08;€ 471.68
2016-12-29;352;41;0;1;0;0;94;26.70%;79;22.44%;16;€ 5,043,655.98;€ 2,208.26
2016-12-30;352;41;0;0;0;0;94;26.70%;79;22.44%;10;€ 357,272.75;€ 226.38
2016-12-31;352;41;0;0;0;0;94;26.70%;79;22.44%;0;€ 0.00;€ 0.00
2017-01-01;352;41;0;0;0;0;94;26.70%;0;0.00%;0;€ 0.00;€ 0.00
2017-01-02;352;41;0;0;0;0;94;26.70%;6;1.70%;19;€ 1,018,441.89;€ 477.66
2017-01-03;352;40;0;1;1;0;96;27.27%;9;2.56%;18;€ 1,307,929.46;€ 819.90
2017-01-04;353;39;0;0;1;0;96;27.20%;10;2.83%;4;€ 947,133.67;€ 1,332.00
2017-01-05;353;40;1;0;0;0;96;27.20%;11;3.12%;11;€ 846,476.04;€ 424.25
2017-01-06;353;40;0;0;0;0;96;27.20%;11;3.12%;13;€ 668,008.56;€ 335.10
2017-01-07;353;40;0;0;0;0;96;27.20%;11;3.12%;0;€ 0.00;€ 0.00
2017-01-08;353;40;0;0;0;0;96;27.20%;11;3.12%;0;€ 0.00;€ 0.00
2017-01-09;353;40;0;0;0;0;96;27.20%;11;3.12%;9;€ 1,455,970.32;€ 720.58
2017-01-10;353;40;0;0;0;0;96;27.20%;12;3.40%;20;€ 1,361,337.45;€ 686.73
2017-01-11;352;41;1;1;0;0;96;27.27%;17;4.83%;22;€ 3,344,755.85;€ 1,824.37
2017-01-12;351;42;1;1;0;0;96;27.35%;22;6.27%;15;€ 3,723,069.50;€ 2,058.80
2017-01-13;351;42;0;0;0;0;96;27.35%;24;6.84%;10;€ 2,667,268.31;€ 1,763.51
2017-01-14;351;42;0;0;0;0;96;27.35%;24;6.84%;0;€ 0.00;€ 0.00
2017-01-15;351;42;0;0;0;0;96;27.35%;24;6.84%;0;€ 0.00;€ 0.00
2017-01-16;351;42;0;0;0;0;96;27.35%;24;6.84%;13;€ 3,030,778.27;€ 1,000.91
2017-01-17;349;42;0;2;0;0;96;27.51%;27;7.74%;16;€ 3,822,988.44;€ 2,029.49
2017-01-18;347;42;0;2;0;0;96;27.67%;28;8.07%;4;€ 206,832.76;€ 201.26
2017-01-19;344;42;0;3;0;0;97;28.20%;32;9.30%;11;€ 550,264.74;€ 581.57
2017-01-20;344;43;1;0;0;0;97;28.20%;32;9.30%;1;€ 6,525.95;€ 3.29
2017-01-21;344;43;0;0;0;0;97;28.20%;32;9.30%;0;€ 0.00;€ 0.00
2017-01-22;344;43;0;0;0;0;97;28.20%;32;9.30%;0;€ 0.00;€ 0.00
2017-01-23;344;43;0;0;0;0;97;28.20%;33;9.59%;14;€ 3,890,166.52;€ 2,075.77
2017-01-24;344;43;0;0;0;0;97;28.20%;33;9.59%;2;€ 35,023.45;€ 17.50
2017-01-25;345;42;0;0;1;0;97;28.12%;34;9.86%;13;€ 1,644,768.66;€ 1,219.92
2017-01-26;345;43;1;0;0;0;97;28.12%;35;10.14%;8;€ 620,151.29;€ 392.90
2017-01-27;344;43;0;1;0;0;97;28.20%;35;10.17%;6;€ 1,043,598.54;€ 453.86
2017-01-28;344;43;0;0;0;0;97;28.20%;35;10.17%;0;€ 0.00;€ 0.00
2017-01-29;344;43;0;0;0;0;97;28.20%;35;10.17%;0;€ 0.00;€ 0.00
2017-01-30;343;43;0;1;0;0;97;28.28%;35;10.20%;3;€ 118,487.60;€ 58.76
2017-01-31;343;43;0;0;0;0;98;28.57%;37;10.79%;11;€ 2,910,784.26;€ 1,736.81
2017-02-01;343;42;0;1;1;0;98;28.57%;38;11.08%;12;€ 3,167,307.97;€ 1,938.69
2017-02-02;343;42;0;0;0;0;98;28.57%;38;11.08%;14;€ 3,391,243.72;€ 1,146.74
2017-02-03;343;42;0;0;0;0;98;28.57%;40;11.66%;7;€ 673,272.97;€ 388.65
2017-02-04;343;42;0;0;0;0;98;28.57%;40;11.66%;0;€ 0.00;€ 0.00
2017-02-05;343;42;0;0;0;0;98;28.57%;40;11.66%;0;€ 0.00;€ 0.00
2017-02-06;343;42;0;0;0;0;98;28.57%;41;11.95%;6;€ 14,412,693.07;€ 1,624.27
2017-02-07;343;42;0;0;0;0;98;28.57%;41;11.95%;10;€ 2,049,662.35;€ 734.67
2017-02-08;343;42;0;0;0;0;98;28.57%;42;12.24%;6;€ 836,012.35;€ 425.39
2017-02-09;343;42;0;0;0;0;99;28.86%;44;12.83%;11;€ 1,121,562.67;€ 1,012.87
2017-02-10;343;42;0;0;0;0;99;28.86%;44;12.83%;8;€ 505,648.08;€ 252.05
2017-02-11;343;42;0;0;0;0;99;28.86%;44;12.83%;0;€ 0.00;€ 0.00
2017-02-12;343;42;0;0;0;0;99;28.86%;44;12.83%;0;€ 0.00;€ 0.00
2017-02-13;344;41;0;0;1;0;99;28.78%;44;12.79%;13;€ 1,036,506.11;€ 481.29
2017-02-14;344;41;0;0;0;0;99;28.78%;44;12.79%;3;€ 376,791.85;€ 212.31
2017-02-15;344;41;0;0;0;0;99;28.78%;44;12.79%;9;€ 1,072,429.59;€ 536.33
2017-02-16;344;41;0;0;0;0;99;28.78%;44;12.79%;11;€ 5,358,299.05;€ 2,871.62
2017-02-17;344;41;0;0;0;0;99;28.78%;44;12.79%;2;€ 480,693.76;€ 239.73
2017-02-18;344;41;0;0;0;0;99;28.78%;44;12.79%;0;€ 0.00;€ 0.00
2017-02-19;344;41;0;0;0;0;99;28.78%;44;12.79%;0;€ 0.00;€ 0.00
2017-02-20;343;41;0;1;0;0;99;28.86%;44;12.83%;5;€ 52,251.65;€ 26.22
2017-02-21;343;42;1;0;0;0;99;28.86%;44;12.83%;10;€ 402,368.11;€ 259.17
2017-02-22;341;42;0;2;0;0;99;29.03%;44;12.90%;9;€ 934,979.18;€ 1,017.57
2017-02-23;342;16;1;26;1;26;99;28.95%;44;12.87%;4;€ 419,731.93;€ 376.05
2017-02-24;342;9;0;7;0;7;100;29.24%;46;13.45%;7;€ 1,508,185.60;€ 2,005.47
2017-02-25;342;9;0;0;0;0;100;29.24%;46;13.45%;0;€ 0.00;€ 0.00
2017-02-26;342;9;0;0;0;0;100;29.24%;46;13.45%;0;€ 0.00;€ 0.00
2017-02-27;342;9;0;0;0;0;100;29.24%;46;13.45%;3;€ 218,254.62;€ 256.52
2017-02-28;342;9;0;0;0;0;100;29.24%;47;13.74%;9;€ 466,810.37;€ 558.66
2017-03-01;342;9;0;0;0;0;100;29.24%;48;14.04%;13;€ 3,534,785.11;€ 5,133.12
2017-03-02;342;9;0;0;0;0;100;29.24%;48;14.04%;5;€ 504,693.73;€ 254.17
2017-03-03;342;9;0;0;0;0;100;29.24%;48;14.04%;3;€ 347,907.92;€ 392.02
2017-03-04;342;9;0;0;0;0;100;29.24%;48;14.04%;0;€ 0.00;€ 0.00
2017-03-05;342;9;0;0;0;0;100;29.24%;48;14.04%;0;€ 0.00;€ 0.00
2017-03-06;342;13;4;0;0;0;101;29.53%;49;14.33%;8;€ 2,182,016.70;€ 689.87
2017-03-07;342;13;0;0;0;0;101;29.53%;50;14.62%;5;€ 3,269,665.26;€ 1,047.52
2017-03-08;342;16;3;0;0;0;101;29.53%;50;14.62%;8;€ 519,629.36;€ 269.81
2017-03-09;343;16;1;0;1;0;101;29.45%;50;14.58%;6;€ 564,805.00;€ 635.37
2017-03-10;343;18;2;0;0;0;101;29.45%;51;14.87%;26;€ 7,018,694.05;€ 5,986.61
2017-03-11;343;18;0;0;0;0;101;29.45%;51;14.87%;0;€ 0.00;€ 0.00
2017-03-12;343;18;0;0;0;0;101;29.45%;51;14.87%;0;€ 0.00;€ 0.00
2017-03-13;343;18;0;0;0;0;101;29.45%;51;14.87%;4;€ 254,244.24;€ 212.11
2017-03-14;341;18;0;2;0;0;101;29.62%;52;15.25%;6;€ 1,176,172.42;€ 544.42
2017-03-15;342;17;0;0;1;0;101;29.53%;52;15.20%;9;€ 632,037.79;€ 432.54
2017-03-16;342;17;0;0;0;0;101;29.53%;53;15.50%;10;€ 1,147,239.38;€ 1,501.38
